zip,cbsa,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
89039,29820,CAL NEV ARI,NV,1.000000000,1.000000000,0.000000000,1.000000000
93709,23420,FRESNO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93581,12540,TEHACHAPI,CA,1.000000000,1.000000000,1.000000000,1.000000000
91031,31080,SOUTH PASADENA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94088,41940,SUNNYVALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94820,41860,EL SOBRANTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
96823,46520,HONOLULU,HI,1.000000000,1.000000000,1.000000000,1.000000000
59430,99999,DENTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
83821,41760,COOLIN,ID,1.000000000,1.000000000,1.000000000,1.000000000
03896,99999,WOLFEBORO FALLS,NH,1.000000000,1.000000000,1.000000000,1.000000000
04653,99999,BASS HARBOR,ME,1.000000000,1.000000000,1.000000000,1.000000000
10116,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10179,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
12746,39100,HUGUENOT,NY,1.000000000,1.000000000,1.000000000,1.000000000
18455,99999,PRESTON PARK,PA,1.000000000,1.000000000,0.000000000,1.000000000
19311,37980,AVONDALE,PA,1.000000000,1.000000000,1.000000000,1.000000000
19331,37980,CONCORDVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
20632,47900,FAULKNER,MD,1.000000000,1.000000000,1.000000000,1.000000000
22731,47900,PRATTS,VA,1.000000000,1.000000000,0.000000000,1.000000000
26421,99999,PULLMAN,WV,1.000000000,1.000000000,0.000000000,1.000000000
26451,17220,WEST MILFORD,WV,1.000000000,1.000000000,0.000000000,1.000000000
41234,99999,MEALLY,KY,1.000000000,0.000000000,1.000000000,1.000000000
43535,99999,MALINTA,OH,1.000000000,1.000000000,0.000000000,1.000000000
43156,18140,TARLTON,OH,1.000000000,1.000000000,0.000000000,1.000000000
47244,18020,HARTSVILLE,IN,0.779069767,1.000000000,1.000000000,0.781609195
47244,24700,HARTSVILLE,IN,0.220930233,0.000000000,0.000000000,0.218390805
57371,99999,REE HEIGHTS,SD,1.000000000,1.000000000,1.000000000,1.000000000
57649,99999,PRAIRIE CITY,SD,1.000000000,1.000000000,1.000000000,1.000000000
51561,36540,PACIFIC JUNCTION,IA,1.000000000,1.000000000,1.000000000,1.000000000
53056,33340,MERTON,WI,1.000000000,0.000000000,1.000000000,1.000000000
68623,99999,BELGRADE,NE,1.000000000,1.000000000,1.000000000,1.000000000
56136,99999,HENDRICKS,MN,1.000000000,1.000000000,1.000000000,1.000000000
60111,16980,CLARE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61052,16980,MONROE CENTER,IL,0.008456660,0.000000000,0.000000000,0.008113590
61052,40300,MONROE CENTER,IL,0.976744186,1.000000000,1.000000000,0.977687627
61052,40420,MONROE CENTER,IL,0.014799154,0.000000000,0.000000000,0.014198783
65570,99999,SUCCESS,MO,1.000000000,1.000000000,1.000000000,1.000000000
72358,14180,LUXORA,AR,1.000000000,1.000000000,1.000000000,1.000000000
73722,99999,BURLINGTON,OK,1.000000000,1.000000000,1.000000000,1.000000000
76098,19100,AZLE,TX,1.000000000,1.000000000,1.000000000,1.000000000
78943,99999,GLIDDEN,TX,1.000000000,1.000000000,1.000000000,1.000000000
79039,11100,GROOM,TX,0.711538462,0.529411765,0.000000000,0.677966102
79039,37420,GROOM,TX,0.288461538,0.470588235,1.000000000,0.322033898
80001,19740,ARVADA,CO,1.000000000,1.000000000,1.000000000,1.000000000
82060,16940,HILLSDALE,WY,1.000000000,0.000000000,1.000000000,1.000000000
88136,99999,YESO,NM,1.000000000,1.000000000,1.000000000,1.000000000
87519,45340,CERRO,NM,1.000000000,1.000000000,1.000000000,1.000000000
93744,23420,FRESNO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95615,40900,COURTLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
97839,25840,LEXINGTON,OR,1.000000000,1.000000000,1.000000000,1.000000000
99157,44060,NORTHPORT,WA,1.000000000,1.000000000,1.000000000,1.000000000
99040,44060,WELLPINIT,WA,1.000000000,1.000000000,1.000000000,1.000000000
05469,99999,MONKTON,VT,0.000000000,1.000000000,1.000000000,1.000000000
06128,25540,EAST HARTFORD,CT,1.000000000,1.000000000,1.000000000,1.000000000
07303,35620,JERSEY CITY,NJ,1.000000000,1.000000000,1.000000000,1.000000000
11972,35620,SPEONK,NY,1.000000000,1.000000000,1.000000000,1.000000000
15730,99999,COOLSPRING,PA,1.000000000,1.000000000,0.000000000,1.000000000
23176,99999,WAKE,VA,1.000000000,1.000000000,1.000000000,1.000000000
33481,33100,BOCA RATON,FL,1.000000000,1.000000000,1.000000000,1.000000000
25106,38580,HENDERSON,WV,1.000000000,1.000000000,1.000000000,1.000000000
43158,18140,UNION FURNACE,OH,1.000000000,1.000000000,0.000000000,1.000000000
46242,26900,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
49762,99999,NAUBINWAY,MI,1.000000000,1.000000000,0.000000000,1.000000000
68974,99999,RUSKIN,NE,1.000000000,1.000000000,1.000000000,1.000000000
69037,99999,MAX,NE,1.000000000,1.000000000,1.000000000,1.000000000
58528,99999,CANNON BALL,ND,1.000000000,1.000000000,1.000000000,1.000000000
58021,22020,DAVENPORT,ND,1.000000000,1.000000000,1.000000000,1.000000000
56543,22260,FOXHOME,MN,0.008333333,0.000000000,0.000000000,0.007936508
56543,47420,FOXHOME,MN,0.991666667,1.000000000,1.000000000,0.992063492
65676,99999,ISABELLA,MO,1.000000000,1.000000000,1.000000000,1.000000000
79538,99999,NOVICE,TX,1.000000000,0.000000000,1.000000000,1.000000000
89111,29820,LAS VEGAS,NV,1.000000000,1.000000000,1.000000000,1.000000000
59055,99999,MELVILLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
98288,42660,SKYKOMISH,WA,0.000000000,1.000000000,1.000000000,1.000000000
05407,15540,SOUTH BURLINGTON,VT,1.000000000,1.000000000,1.000000000,1.000000000
10117,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
11381,35620,FLUSHING,NY,0.000000000,1.000000000,1.000000000,1.000000000
10981,39100,SUGAR LOAF,NY,1.000000000,1.000000000,1.000000000,1.000000000
13062,27060,ETNA,NY,1.000000000,0.000000000,1.000000000,1.000000000
13745,13780,CHENANGO BRIDGE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13699,36300,POTSDAM,NY,0.000000000,1.000000000,0.000000000,1.000000000
29623,24860,ANDERSON,SC,1.000000000,1.000000000,1.000000000,1.000000000
33466,33100,LAKE WORTH,FL,1.000000000,1.000000000,1.000000000,1.000000000
53553,31540,LINDEN,WI,1.000000000,1.000000000,1.000000000,1.000000000
58456,99999,KULM,ND,1.000000000,1.000000000,1.000000000,1.000000000
70055,35380,METAIRIE,LA,1.000000000,1.000000000,1.000000000,1.000000000
74472,99999,WHITEFIELD,OK,1.000000000,1.000000000,1.000000000,1.000000000
84746,41100,LEEDS,UT,1.000000000,1.000000000,1.000000000,1.000000000
83220,99999,BERN,ID,1.000000000,0.000000000,1.000000000,1.000000000
13321,46540,CLARK MILLS,NY,1.000000000,0.000000000,1.000000000,1.000000000
14060,99999,FARMERSVILLE STATION,NY,0.452261307,0.000000000,0.666666667,0.455445545
14060,36460,FARMERSVILLE STATION,NY,0.547738693,0.000000000,0.333333333,0.544554455
39122,35020,NATCHEZ,MS,1.000000000,1.000000000,1.000000000,1.000000000
51536,36540,HANCOCK,IA,1.000000000,1.000000000,1.000000000,1.000000000
68072,23340,WINSLOW,NE,1.000000000,0.000000000,1.000000000,1.000000000
69219,99999,NENZEL,NE,1.000000000,1.000000000,1.000000000,1.000000000
73622,99999,BESSIE,OK,1.000000000,1.000000000,1.000000000,1.000000000
79376,99999,TOKIO,TX,1.000000000,1.000000000,1.000000000,1.000000000
80469,44460,PHIPPSBURG,CO,1.000000000,0.000000000,1.000000000,1.000000000
81228,99999,GRANITE,CO,1.000000000,1.000000000,1.000000000,1.000000000
97310,41420,SALEM,OR,0.000000000,1.000000000,1.000000000,1.000000000
04691,99999,WHITING,ME,1.000000000,1.000000000,1.000000000,1.000000000
12749,99999,KAUNEONGA LAKE,NY,1.000000000,0.000000000,1.000000000,1.000000000
13418,45060,NORTH BROOKFIELD,NY,1.000000000,1.000000000,1.000000000,1.000000000
17949,39060,MAHANOY PLANE,PA,1.000000000,1.000000000,1.000000000,1.000000000
19192,37980,PHILADELPHIA,PA,0.000000000,1.000000000,1.000000000,1.000000000
30264,12060,NEWNAN,GA,1.000000000,1.000000000,1.000000000,1.000000000
33339,33100,FORT LAUDERDALE,FL,1.000000000,1.000000000,1.000000000,1.000000000
55450,33460,MINNEAPOLIS,MN,1.000000000,1.000000000,1.000000000,1.000000000
74340,99999,DISNEY,OK,1.000000000,0.000000000,1.000000000,1.000000000
80463,20780,MC COY,CO,0.777777778,0.000000000,1.000000000,0.750000000
80463,44460,MC COY,CO,0.222222222,1.000000000,0.000000000,0.250000000
87753,29780,WATROUS,NM,1.000000000,1.000000000,0.000000000,1.000000000
93790,23420,FRESNO,CA,1.000000000,1.000000000,1.000000000,1.000000000
10985,39100,THOMPSON RIDGE,NY,1.000000000,0.000000000,1.000000000,1.000000000
15435,38300,FAIRBANK,PA,0.000000000,0.000000000,1.000000000,1.000000000
29002,17900,BALLENTINE,SC,1.000000000,1.000000000,1.000000000,1.000000000
28553,33980,MARSHALLBERG,NC,1.000000000,1.000000000,1.000000000,1.000000000
48434,99999,FORESTVILLE,MI,1.000000000,1.000000000,1.000000000,1.000000000
70736,12940,GLYNN,LA,1.000000000,0.000000000,1.000000000,1.000000000
88436,99999,SEDAN,NM,1.000000000,1.000000000,1.000000000,1.000000000
83842,17660,MEDIMONT,ID,1.000000000,1.000000000,1.000000000,1.000000000
99827,99999,HAINES,AK,1.000000000,1.000000000,1.000000000,1.000000000
20039,47900,WASHINGTON,DC,1.000000000,1.000000000,1.000000000,1.000000000
28041,16740,FAITH,NC,1.000000000,1.000000000,1.000000000,1.000000000
28452,34820,LONGWOOD,NC,1.000000000,1.000000000,0.000000000,1.000000000
52359,26980,WEST CHESTER,IA,1.000000000,1.000000000,1.000000000,1.000000000
53942,12660,LIME RIDGE,WI,1.000000000,0.000000000,1.000000000,1.000000000
56226,99999,CLONTARF,MN,1.000000000,1.000000000,0.000000000,1.000000000
74468,34780,WAINWRIGHT,OK,0.000000000,0.000000000,1.000000000,1.000000000
44678,35420,SOMERDALE,OH,1.000000000,0.000000000,1.000000000,1.000000000
81330,99999,MESA VERDE NATIONAL PARK,CO,1.000000000,1.000000000,0.000000000,1.000000000
98526,10140,AMANDA PARK,WA,1.000000000,1.000000000,1.000000000,1.000000000
12964,99999,NEW RUSSIA,NY,1.000000000,0.000000000,1.000000000,1.000000000
15460,38300,MARTIN,PA,0.000000000,0.000000000,1.000000000,1.000000000
17888,14100,WILBURTON,PA,1.000000000,0.000000000,0.000000000,1.000000000
20043,47900,WASHINGTON,DC,1.000000000,1.000000000,1.000000000,1.000000000
93254,42020,NEW CUYAMA,CA,0.000000000,0.111111111,0.000000000,0.006711409
93254,42200,NEW CUYAMA,CA,1.000000000,0.888888889,1.000000000,0.993288591
94159,41860,SAN FRANCISCO,CA,1.000000000,1.000000000,1.000000000,1.000000000
96015,99999,CANBY,CA,1.000000000,1.000000000,1.000000000,1.000000000
19559,39740,STRAUSSTOWN,PA,1.000000000,0.000000000,1.000000000,1.000000000
49808,32100,BIG BAY,MI,0.000000000,0.000000000,1.000000000,1.000000000
56533,22260,ELIZABETH,MN,1.000000000,1.000000000,1.000000000,1.000000000
24032,40220,ROANOKE,VA,1.000000000,1.000000000,1.000000000,1.000000000
50041,99999,BRADFORD,IA,1.000000000,1.000000000,1.000000000,1.000000000
56274,99999,NORCROSS,MN,1.000000000,1.000000000,0.000000000,1.000000000
76253,23620,MYRA,TX,1.000000000,0.000000000,1.000000000,1.000000000
88264,26020,MALJAMAR,NM,1.000000000,1.000000000,0.000000000,1.000000000
59760,14580,WILLOW CREEK,MT,1.000000000,0.000000000,1.000000000,1.000000000
20857,47900,ROCKVILLE,MD,0.000000000,1.000000000,1.000000000,1.000000000
56153,49380,LEOTA,MN,1.000000000,0.000000000,1.000000000,1.000000000
76402,44500,STEPHENVILLE,TX,0.000000000,1.000000000,0.000000000,1.000000000
84008,46860,BONANZA,UT,1.000000000,1.000000000,1.000000000,1.000000000
93504,12540,CALIFORNIA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
01115,44140,SPRINGFIELD,MA,0.000000000,1.000000000,1.000000000,1.000000000
20660,15680,MORGANZA,MD,0.000000000,1.000000000,1.000000000,1.000000000
13472,46540,THENDARA,NY,1.000000000,0.000000000,1.000000000,1.000000000
96802,46520,HONOLULU,HI,1.000000000,1.000000000,1.000000000,1.000000000
98330,16500,ELBE,WA,0.288135593,0.000000000,0.000000000,0.283333333
98330,42660,ELBE,WA,0.711864407,0.000000000,1.000000000,0.716666667
07831,35620,CHANGEWATER,NJ,1.000000000,0.000000000,1.000000000,1.000000000
18012,10900,AQUASHICOLA,PA,0.000000000,1.000000000,0.000000000,1.000000000
03897,99999,WONALANCET,NH,1.000000000,0.000000000,0.000000000,1.000000000
15095,38300,WARRENDALE,PA,0.000000000,1.000000000,0.000000000,1.000000000
15276,38300,PITTSBURGH,PA,1.000000000,1.000000000,1.000000000,1.000000000
44815,45660,BETTSVILLE,OH,1.000000000,0.000000000,1.000000000,1.000000000
56080,31860,SAINT CLAIR,MN,1.000000000,0.000000000,1.000000000,1.000000000
74446,46140,OKAY,OK,1.000000000,0.000000000,1.000000000,1.000000000
79452,31180,LUBBOCK,TX,1.000000000,1.000000000,1.000000000,1.000000000
15691,38300,WENDEL,PA,0.000000000,0.000000000,1.000000000,1.000000000
18654,42540,SHAWANESE,PA,0.000000000,1.000000000,0.000000000,1.000000000
38738,26940,PARCHMAN,MS,1.000000000,1.000000000,1.000000000,1.000000000
45353,43380,PEMBERTON,OH,1.000000000,1.000000000,0.000000000,1.000000000
52071,99999,SAINT DONATUS,IA,1.000000000,1.000000000,1.000000000,1.000000000
97407,18300,ALLEGANY,OR,0.000000000,0.000000000,1.000000000,1.000000000
38054,32820,MILLINGTON,TN,0.000000000,1.000000000,1.000000000,1.000000000
06336,35980,GILMAN,CT,1.000000000,1.000000000,1.000000000,1.000000000
06506,35300,NEW HAVEN,CT,1.000000000,1.000000000,1.000000000,1.000000000
21715,25180,BROWNSVILLE,MD,1.000000000,1.000000000,0.000000000,1.000000000
18039,37980,DURHAM,PA,1.000000000,1.000000000,0.000000000,1.000000000
31556,48180,OFFERMAN,GA,0.000000000,1.000000000,0.000000000,1.000000000
27499,24660,GREENSBORO,NC,0.000000000,0.000000000,1.000000000,1.000000000
30304,12060,ATLANTA,GA,0.000000000,0.000000000,1.000000000,1.000000000
44316,10420,AKRON,OH,0.000000000,1.000000000,1.000000000,1.000000000
92278,40140,TWENTYNINE PALMS,CA,0.000000000,0.000000000,1.000000000,1.000000000
14556,40380,SONYEA,NY,1.000000000,1.000000000,1.000000000,1.000000000
58206,24220,GRAND FORKS,ND,1.000000000,1.000000000,1.000000000,1.000000000
99586,99999,GAKONA,AK,1.000000000,1.000000000,1.000000000,1.000000000
27978,28620,STUMPY POINT,NC,1.000000000,1.000000000,1.000000000,1.000000000
38722,24740,ARCOLA,MS,1.000000000,1.000000000,0.000000000,1.000000000
20071,47900,WASHINGTON,DC,0.000000000,1.000000000,1.000000000,1.000000000
40473,99999,RENFRO VALLEY,KY,0.000000000,1.000000000,1.000000000,1.000000000
61057,19940,NACHUSA,IL,1.000000000,0.000000000,1.000000000,1.000000000
96854,46520,WHEELER ARMY AIRFIELD,HI,0.000000000,1.000000000,1.000000000,1.000000000
85940,99999,VERNON,AZ,1.000000000,1.000000000,1.000000000,1.000000000
49626,99999,EASTLAKE,MI,1.000000000,1.000000000,0.000000000,1.000000000
47737,21780,EVANSVILLE,IN,1.000000000,1.000000000,1.000000000,1.000000000
24729,14140,HIAWATHA,WV,0.000000000,1.000000000,0.000000000,1.000000000
77623,26420,HIGH ISLAND,TX,0.000000000,1.000000000,0.000000000,1.000000000
78772,12420,AUSTIN,TX,0.000000000,1.000000000,0.000000000,1.000000000
06781,45860,PEQUABUCK,CT,0.000000000,1.000000000,0.000000000,1.000000000
20149,47900,ASHBURN,VA,0.000000000,1.000000000,0.000000000,1.000000000
10932,39100,HOWELLS,NY,1.000000000,0.000000000,1.000000000,1.000000000
30732,15660,OAKMAN,GA,1.000000000,1.000000000,0.000000000,1.000000000
93605,23420,BIG CREEK,CA,1.000000000,0.000000000,1.000000000,1.000000000
14786,99999,WEST CLARKSVILLE,NY,0.000000000,0.000000000,1.000000000,1.000000000
38336,27180,FRUITVALE,TN,0.000000000,0.000000000,1.000000000,1.000000000
75637,99999,CLAYTON,TX,0.000000000,0.000000000,1.000000000,1.000000000
95418,46380,CALPELLA,CA,0.000000000,1.000000000,0.000000000,1.000000000
89154,29820,LAS VEGAS,NV,0.000000000,1.000000000,0.000000000,1.000000000
80271,19740,DENVER,CO,0.000000000,1.000000000,0.000000000,1.000000000
99789,99999,NUIQSUT,AK,0.000000000,0.000000000,1.000000000,1.000000000
14452,40380,FANCHER,NY,0.000000000,0.000000000,1.000000000,1.000000000
01889,14460,NORTH READING,MA,0.000000000,1.000000000,1.000000000,1.000000000
10138,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
24612,14140,DORAN,VA,0.000000000,1.000000000,0.000000000,1.000000000
53060,33340,NEWBURG,WI,1.000000000,0.000000000,1.000000000,1.000000000
79910,21340,EL PASO,TX,0.000000000,0.000000000,1.000000000,1.000000000
46283,26900,INDIANAPOLIS,IN,0.000000000,1.000000000,0.000000000,1.000000000
20599,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
38739,17260,DUBLIN,MS,0.000000000,1.000000000,0.000000000,1.000000000
29147,17900,STATE PARK,SC,0.000000000,1.000000000,0.000000000,1.000000000
88433,99999,QUAY,NM,0.000000000,0.000000000,1.000000000,1.000000000
93623,99999,FISH CAMP,CA,1.000000000,1.000000000,1.000000000,1.000000000
59620,25740,HELENA,MT,0.000000000,0.000000000,1.000000000,1.000000000
79834,99999,BIG BEND NATIONAL PARK,TX,0.000000000,1.000000000,0.000000000,1.000000000
92259,20940,OCOTILLO,CA,1.000000000,1.000000000,0.000000000,1.000000000
99668,99999,SLEETMUTE,AK,0.000000000,0.000000000,1.000000000,1.000000000
17039,30140,KLEINFELTERSVILLE,PA,1.000000000,0.000000000,1.000000000,1.000000000
20408,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
20581,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
29331,43900,CROSS ANCHOR,SC,1.000000000,1.000000000,0.000000000,1.000000000
55488,33460,MINNEAPOLIS,MN,0.000000000,1.000000000,0.000000000,1.000000000
17865,44980,POTTS GROVE,PA,1.000000000,1.000000000,0.000000000,1.000000000
26121,37620,MINERAL WELLS,WV,0.000000000,0.000000000,1.000000000,1.000000000
45481,19430,DAYTON,OH,0.000000000,0.000000000,1.000000000,1.000000000
47875,45460,SAINT BERNICE,IN,0.000000000,0.000000000,1.000000000,1.000000000
25134,16620,MIAMI,WV,1.000000000,1.000000000,0.000000000,1.000000000
05741,40860,EAST POULTNEY,VT,1.000000000,0.000000000,1.000000000,1.000000000
20206,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
44326,10420,AKRON,OH,0.000000000,1.000000000,0.000000000,1.000000000
20390,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
40955,33180,INGRAM,KY,0.000000000,0.000000000,1.000000000,1.000000000
76203,19100,DENTON,TX,0.000000000,1.000000000,0.000000000,1.000000000
32612,23540,GAINESVILLE,FL,0.000000000,1.000000000,1.000000000,1.000000000
86540,99999,NAZLINI,AZ,0.000000000,1.000000000,0.000000000,1.000000000
78682,12420,ROUND ROCK,TX,0.000000000,1.000000000,0.000000000,1.000000000
64144,28140,KANSAS CITY,MO,0.000000000,0.000000000,1.000000000,1.000000000
80511,22660,ESTES PARK,CO,0.000000000,1.000000000,0.000000000,1.000000000
71678,38220,YORKTOWN,AR,0.000000000,0.000000000,1.000000000,1.000000000
94497,41860,SAN MATEO,CA,0.000000000,1.000000000,0.000000000,1.000000000
22552,99999,SPARTA,VA,0.000000000,1.000000000,0.000000000,1.000000000
24474,99999,SELMA,VA,1.000000000,0.000000000,1.000000000,1.000000000
73194,36420,OKLAHOMA CITY,OK,0.000000000,0.000000000,1.000000000,1.000000000
47458,14020,SMITHVILLE,IN,0.000000000,1.000000000,0.000000000,1.000000000
13479,46540,WASHINGTON MILLS,NY,0.000000000,0.000000000,1.000000000,1.000000000
20053,47900,WASHINGTON,DC,0.000000000,1.000000000,0.000000000,1.000000000
30448,99999,NUNEZ,GA,0.000000000,1.000000000,0.000000000,1.000000000
30429,99999,HAGAN,GA,0.000000000,1.000000000,0.000000000,1.000000000
81290,15860,FLORENCE,CO,0.000000000,1.000000000,0.000000000,1.000000000
91759,40140,MT BALDY,CA,0.000000000,1.000000000,0.000000000,1.000000000
71721,11660,BEIRNE,AR,0.000000000,0.000000000,1.000000000,1.000000000
40750,30940,LONDON,KY,0.000000000,0.000000000,1.000000000,1.000000000
22529,99999,OLDHAMS,VA,0.000000000,0.000000000,1.000000000,1.000000000
42364,36980,HAWESVILLE,KY,0.000000000,0.000000000,1.000000000,1.000000000
81011,39380,PUEBLO,CO,0.000000000,1.000000000,0.000000000,1.000000000
96705,28180,ELEELE,HI,0.000000000,1.000000000,1.000000000,1.000000000
27375,24660,WENTWORTH,NC,0.000000000,0.000000000,1.000000000,1.000000000
28770,11700,RIDGECREST,NC,0.000000000,0.000000000,1.000000000,1.000000000
